user_id,age,sex,expect_quota,max_month_repay,occupation,education,marital_status,live_info,local_hk,money_function,company_type,salary,school_type,flow,gross_profit,business_type,business_year,personnel_num,pay_type,product_id,tm_encode
fb396d2c26bda092cf6e505774f5783a,32,1,1000,,3,3,3,3,2,0,0,0,0,400000,0.0,9,7,2,0,1
7f71c1e2cc78b0c1363fc557334b056e,26,1,10000,3000,2,4,1,0,,,0,4000,,,,,,,,2
64680c1dad74fa434a907a94478dfc9e,24,2,10000,,2,4,1,1,3,0,5,3000,0,0,0.0,0,0,0,0,1
be435c7b26b1b1fdfe02fab9ce37b90b,32,1,50000,,3,3,4,1,2,0,0,0,0,60000,15000.0,1,6,1,0,1
05da15829e49f5911d5b97b2d2a45a68,43,1,3000,,2,3,3,2,1,0,5,6000,0,0,0.0,0,0,0,0,1
9ecb78760bba830fcb3ab95b6d395431,29,1,30000,3000,5,3,3,0,,,0,8000,,,,,,,,2
ad750f87408bf88760c19b2e12680775,21,1,3000,,2,3,1,3,4,0,5,3000,0,0,0.0,0,0,0,0,1
19f0e6c17428f6f72f472052f2624b62,37,2,30000,,2,4,1,4,3,0,5,6000,0,0,0.0,0,0,0,0,1
34154c5598b0cdbc7b99ab31e9ba5847,28,1,30000,,4,4,3,3,2,3,0,8000,0,0,0.0,0,0,0,1,1
98217082c8744025564d5da66fd1104d,24,2,1000,,2,3,1,3,1,0,5,3500,0,0,0.0,0,0,0,0,1
1110dd095f9051a8d783c956de5f9a8c,26,1,15000,,2,3,1,2,3,0,5,11200,0,0,0.0,0,0,0,0,1
36044073d98272fc543dbb75ddc14f40,24,1,20000,,2,4,3,3,2,0,5,3500,0,0,0.0,0,0,0,0,1
b6d1ea2576aaf445b3c20d3822d3f71f,27,1,5000,,2,3,2,4,4,0,5,5800,0,0,0.0,0,0,0,0,1
f743ef5591cf9c6af962ae5444a48dd7,24,2,3000,,2,4,3,4,3,0,5,5000,0,0,0.0,0,0,0,0,1
5a55f6b603c406cdf0eb1ff1e95cc791,33,1,10000,,4,4,3,1,2,0,0,10000,0,0,0.0,0,0,0,2,1
f91199e93527f64f529b3fb0469e1797,23,1,15000,,2,4,1,6,4,0,5,4000,0,0,0.0,0,0,0,0,1
b4c20bcb829decd0bf0080f26321439b,28,1,3000,,2,4,3,3,2,2,5,4000,0,0,0.0,0,0,0,0,1
afb5b159f71d4c6c7faa54943e7259a4,20,1,5000,1000,5,4,3,0,,,0,0,,,,,,,,2
8a9d8e7635a4b3887f66cd1f8451c19a,25,1,1000,,4,4,1,4,2,0,0,3000,0,0,0.0,0,0,0,1,1
fe114424697e0a1a486bfd1b0f7f2e1c,34,1,10000,1000,2,4,3,0,,,0,0,,,,,,,,2
9a314620a5f921d4c0756598d24a92b3,29,1,8000,,2,3,1,1,4,2,5,6500,0,0,0.0,0,0,0,0,1
4d7599960c4ea46238a33aed66b1f2d8,42,1,1000,,2,4,3,3,1,0,5,6000,0,0,0.0,0,0,0,0,1
70c776952d66ad27b07de30e7bd9ca91,31,1,1000,,4,4,1,2,2,0,0,2000,0,0,0.0,0,0,0,1,1
9466aa3e65252f34cc27c5cc6bc41fd3,24,1,5000,,2,3,1,6,4,0,2,3000,0,0,0.0,0,0,0,0,1
77aaeb7b91a6844945a1588fc6477ef4,28,1,30000,,2,3,1,1,2,0,4,5000,0,0,0.0,0,0,0,0,1
a21f4153051ef545476a1622880cf16f,48,2,10000,1500,2,4,3,0,,,0,3000,,,,,,,,2
cb12a0f2b575b49614695bb0d0d85b03,27,1,13000,,4,4,3,1,2,1,0,7000,0,0,0.0,0,0,0,1,1
10b833ad7d374197a404ea480ce7bbd9,22,1,10000,1600,2,4,1,0,,,0,3000,,,,,,,,2
708e17c1e063796b9e2e1a5fd0791328,28,1,2000,,4,3,3,4,4,3,0,5000,0,0,0.0,0,0,0,1,1
ca379999f7a51215e4a7180649741b81,27,1,5000,1500,2,3,1,0,,,0,0,,,,,,,,2
4807cedcd00d19348c059f71e61e5974,34,1,10000,,2,3,1,1,1,0,1,3000,0,0,0.0,0,0,0,0,1
831faf46616c4cde68a9963d4bfea716,27,1,1000,,2,4,1,3,3,0,6,4000,0,0,0.0,0,0,0,0,1
aaa17df42cafadd7e26ab6d08bcf69f8,34,1,40000,,3,3,3,2,2,3,0,0,0,60000,0.0,3,4,2,0,1
bbf2bb3d2514e505b0fce90ef12720b3,30,1,50000,,2,4,1,1,1,2,3,11500,0,0,0.0,0,0,0,0,1
433f45119f90709eb7d5227da27c515f,25,1,20000,,2,4,3,3,2,0,5,4000,0,0,0.0,0,0,0,0,1
8e3e7369ce5bf158e315406e82139c74,34,1,20000,,4,3,3,1,3,3,0,5000,0,0,0.0,0,0,0,3,1
cdcc5e78aad470f2ef30606fcf911c1f,38,1,10000,,4,4,3,4,4,2,0,5000,0,0,0.0,0,0,0,1,1
fa2ea030bbf25ca8741608f366e9cf01,37,1,30000,1000,3,4,3,0,,,0,6000,,,,,,,,2
2a427af1ed7b33c1e5e22aa55e4939e9,28,1,80000,,2,2,2,2,1,0,5,6500,0,0,0.0,0,0,0,0,1
2957834456122989cb3480733c0a1b75,31,1,30000,,3,4,3,1,1,0,0,50000,0,70000,0.0,5,7,1,5,1
599dd3168a7013aa874e20e517f04c0d,24,1,1000,,4,4,3,3,2,0,5,2500,0,0,0.0,0,0,0,3,1
765fccbd926c20ba7ba84a30f1420345,28,1,10000,2500,2,4,4,0,,,0,0,,,,,,,,2
37a005cee0da254fcfd8c511e3dc9d4d,26,1,5000,,2,4,1,6,2,0,5,4000,0,0,0.0,0,0,0,0,1
9d2ac54f42c4dbe9ba09318e67604ac2,32,1,4000,,2,2,3,1,3,2,5,5000,0,0,0.0,0,0,0,0,1
7ded5ceb2f1051cf039bf00e0fc1fa74,29,2,10000,,4,4,1,3,1,0,0,5000,0,0,0.0,0,0,0,1,1
79f39896a4430bcc151e0716f037e4ba,25,1,5000,3000,2,2,2,0,,,0,7000,,,,,,,,2
f84fdc506c21ced16400d53b951a9112,40,1,20000,,2,3,3,1,1,3,1,2800,0,0,0.0,0,0,0,0,1
e08e64c3930b208a531ce4ab5631943d,30,2,10000,,2,4,3,4,4,2,5,2500,0,10000,0.0,1,6,1,0,1
ac2ff79af64f2d4820cfbd50377298f4,37,1,10000,,2,4,1,4,3,0,4,4000,0,0,0.0,0,0,0,0,1
9c510cc053ca29ae44d624d360b17c88,46,1,46000,,3,2,1,2,4,0,0,0,0,3600000,0.0,2,6,2,0,1
0005aff61586635908ecb002396c5411,30,1,10000,,2,2,3,2,1,0,5,3800,0,0,0.0,0,0,0,0,1
70339eec2d6ce0c4c8326a8956843512,32,2,50000,,2,3,3,3,1,0,1,4200,0,0,0.0,0,0,0,0,1
7281e46b7489e9d95dc37a9866108532,35,1,50000,7000,5,4,1,0,,,0,0,,,,,,,,2
e02935a97f1589c32da47f10894d681c,28,1,15000,,2,4,1,4,4,4,5,8000,0,0,0.0,0,0,0,0,1
3ead7b1c5f995bfcecf9ab5b84f4701f,26,1,90000,,3,2,1,1,2,2,0,0,0,180000,0.0,15,4,1,0,1
5f4bf1c239544fcd43fa84ad20e8221c,20,1,10000,,4,2,1,1,2,2,0,4200,0,0,0.0,0,0,0,1,1
813f1919e350ae9c887ff7754019f99e,24,1,1000,,2,3,1,3,2,2,5,3250,0,0,0.0,0,0,0,0,1
59ba680adaebb0bb8cb69e70a58f85a3,24,1,15000,1250,2,4,1,0,,,0,0,,,,,,,,2
264464d80efef7a3f900728c5e0ffc3b,27,1,40000,,2,3,2,4,4,0,5,2500,0,0,0.0,0,0,0,0,1
d73f4cde3ac7fdea0973dd5365edfb05,28,1,10000,2000,2,4,1,0,,,0,0,,,,,,,,2
8998c8759adba9d38b59651932fac938,29,1,500,,2,4,3,3,1,0,5,3000,0,0,0.0,0,0,0,0,1
c3fa3cc788721cff9d30813a37853883,40,1,5000,,2,4,3,1,1,0,5,6000,0,0,0.0,0,0,0,1,1
e4bb5109d1c6f24fd4085d13d8553f38,29,1,10000,,2,3,2,2,1,0,5,3000,0,0,0.0,0,0,0,1,1
601337aa37d566614f896ef8f34253c6,20,1,15000,2500,2,3,1,0,,,0,3000,,,,,,,,2
7d49635b51395e06d21f53316267b51e,27,1,2000,,4,3,1,4,3,2,0,6500,0,0,0.0,0,0,0,1,1
c70de32bef64aca5fe4987cc9b30e94a,25,1,50000,,4,3,1,3,4,1,0,8000,0,0,0.0,0,0,0,3,1
e68e002b793ac4dac05225fb4513609b,28,1,2000,,4,4,3,3,3,0,5,6000,0,0,0.0,0,0,0,1,1
619c632073d80d2754566566ee0bf562,21,2,20000,1700,2,4,1,0,,,0,0,,,,,,,,2
53b56d33fd9d892d65aa25cc9f1ae626,36,2,3000,,2,3,3,1,1,0,1,4000,0,0,0.0,0,0,0,0,1
33aba6b1feb607a87174916fb262dcc1,23,1,20000,,3,4,1,2,2,0,1,4500,0,10000,5600.0,16,7,1,0,1
272340d3ff9c370510abb66f68097b8c,26,1,3000,,2,4,1,1,4,0,2,3000,0,0,0.0,0,0,0,0,1
377c98a083f649c415be53b7b3ecff88,24,1,1000,,2,4,1,3,1,0,5,4000,0,0,0.0,0,0,0,0,1
0587db3ad2dc2249331967fd6361c8cb,32,1,10000,,2,4,3,2,2,0,6,7000,0,0,0.0,0,0,0,0,1
27f0a540a063b5971baeb68331eb1689,35,1,15000,,4,2,3,3,2,0,0,7000,0,0,0.0,0,0,0,4,1
73a501f5f49da8e4ae51755accfba91c,27,1,20000,,3,3,1,1,1,7,0,0,0,30000,0.0,6,4,2,0,1
8426f854fb6dec2ab637c13360a63f2a,28,1,20000,2000,2,4,3,0,,,0,3,,,,,,,,2
36ad02d462ab13f20355c905713b2e54,21,1,3000,,2,4,1,3,2,0,5,2000,0,0,0.0,0,0,0,0,1
61f3a1ad811a4757356278ca8407c56e,29,1,5000,,2,3,1,2,1,0,6,5000,0,0,0.0,0,0,0,0,1
b1a237a997295190bf50ed91f0639d27,35,1,10000,,2,3,3,1,1,0,1,4200,0,0,0.0,0,0,0,0,1
cea043bed68f6369a5552c2a26159a84,25,1,20000,,2,4,1,6,4,5,5,3800,0,0,0.0,0,0,0,0,1
c87b3055565631821748c77aa325ba62,26,1,5000,,2,4,2,2,2,0,5,3500,0,0,0.0,0,0,0,0,1
9f34517844c71eb1cc4be28626ba513d,23,1,6000,,4,2,1,1,2,0,0,4500,0,0,0.0,0,0,0,2,1
e61b29b5df1db56e14dbe247e67cff3d,27,1,5000,,2,3,2,3,1,0,5,3000,0,0,0.0,0,0,0,0,1
e77f7aaf098776f164f132463b298e16,21,1,5000,700,2,3,1,0,,,0,0,,,,,,,,2
2a7cab5646f983f639d73ca6131e237d,27,1,10000,2000,3,3,1,0,,,0,20000,,,,,,,,2
88dfac1bb95f8181c357901a7edf7d6e,29,1,1000,,2,3,1,1,4,0,4,5000,0,0,0.0,0,0,0,0,1
3c83d50fe51dd0831d0c8294f649238f,25,1,1000,,4,4,1,1,2,0,0,5000,0,0,0.0,0,0,0,1,1
8a05698d2b725737a71fb7c1bc9b47cd,28,1,1000,,2,3,1,3,2,2,1,3000,0,0,0.0,0,0,0,0,1
6ebdbd1700890784473b15f01c32f3f4,23,2,10000,,2,4,2,2,4,0,5,3500,0,0,0.0,0,0,0,0,1
e0c6eb887f1adf4ed9dafdb98a1a9782,23,1,3000,300,2,4,1,0,,,0,3500,,,,,,,,2
745589de35a5b9d60c6cf66312dcd4e3,23,1,30000,3450,2,4,1,0,,,0,0,,,,,,,,2
f8bd2a3530f1343bc7b7c95adda3baa5,38,1,50000,,4,4,3,4,3,5,5,5500,0,0,0.0,0,0,0,2,1
6d9c4ba0bca1dc1b3d66e4ebdeda7e7e,41,1,2000,,2,4,3,6,4,0,5,8000,0,0,0.0,0,0,0,0,1
62233f5cde60affb19cd8d7aea285e6d,25,1,5000,,2,4,1,4,1,0,5,5000,0,0,0.0,0,0,0,0,1
714f05757e23f1147a7f06bf957a6ed2,29,1,5000,,2,3,3,3,3,0,3,5000,0,0,0.0,0,0,0,0,1
e046258c52a3f8bbf01f345b84491afb,30,2,10000,,2,4,1,6,2,0,5,2500,0,0,0.0,0,0,0,0,1
e0fff000019d5104a18d727925af88a4,32,1,20000,,4,3,3,1,1,0,0,5000,0,0,0.0,0,0,0,1,1
6e4d034b8da6af077a74fa2bfafea7b0,27,1,6000,1000,4,3,3,0,,,0,0,,,,,,,,2
583cb8f2304768e5a6bafe541108fb9c,30,1,20000,,3,4,1,1,2,2,0,0,0,50000,0.0,2,4,1,0,1
e40984f93dfd7a38c5cf7c22a84ef6ff,27,1,5000,1000,2,3,1,0,,,0,0,,,,,,,,2
f7a57bdfeb065c5b4cc098133e888a34,24,1,3000,,4,4,1,3,3,0,0,8500,0,0,0.0,0,0,0,4,1
ed459a0b378745de7abf556c2cdb8889,27,1,30000,,2,2,3,1,1,0,1,5700,0,0,0.0,0,0,0,0,1
e69cd40f1e7741689c74ce36cc8da01a,28,1,5000,,2,4,3,1,1,0,5,5000,0,0,0.0,0,0,0,0,1
3724dd78a88143474518a431045fc55e,29,1,10000,,2,4,3,6,4,0,5,4000,0,0,0.0,0,0,0,0,1
3d9033444d5dc44d0565f212f895b5a3,31,1,5000,,2,4,3,1,4,0,3,5000,0,0,0.0,0,0,0,0,1
8dc23be72b468b572cd93ed6af5495f8,30,1,10000,,3,3,3,4,4,4,0,0,0,150000,0.0,2,6,1,0,1
d43091a6fd396ae7d5ac61975af7969e,34,1,40000,,3,3,3,6,4,0,0,0,0,300000,0.0,2,7,2,0,1
98607a2705012721ff9c645ee17360ea,31,2,12000,,2,4,3,3,2,4,5,2500,0,0,0.0,0,0,0,5,1
301792fdff645e1f961a745538725cb9,27,1,5000,,3,3,3,1,4,0,0,0,0,200000,0.0,2,6,1,0,1
06abdd1521b35cbdd73b8d2b089b12aa,34,1,3000,,2,3,3,3,1,0,5,3000,0,0,0.0,0,0,0,0,1
0e5b05386af6d53cbd5ce9440527f5f1,37,1,5000,,2,4,3,1,2,2,5,3700,0,0,0.0,0,0,0,0,1
2f0fa14043f46f7b87f1d8f308aff8e8,23,1,30000,,4,4,3,3,2,2,0,3000,0,0,0.0,0,0,0,1,1
df60fd7c91980fba9958594a16330efd,32,1,2000,,2,2,2,2,1,0,1,4015,0,0,0.0,0,0,0,0,1
e87cbcde73d13d653faa3f1f7f5f70f0,34,1,50000,,2,3,1,3,3,0,1,20000,0,0,0.0,0,0,0,0,1
ba628a28af2b907ac721c339da091631,46,1,20000,,3,4,3,2,4,0,0,0,0,150000,0.0,1,4,1,0,1
724b88bf8c3ef9eed1ba4e4515f3c23e,27,1,1000,,2,4,2,1,2,0,5,3500,0,0,0.0,0,0,0,0,1
a8bf12ce6da4125b5d1676d2148dbeef,37,2,10000,,2,3,3,2,3,0,4,4000,0,0,0.0,0,0,0,0,1
e770ce4c2288e0499f465860df2df32d,30,2,100000,,4,3,2,1,1,0,0,15000,0,0,0.0,0,0,0,5,1
5bf0a45400f73fde2db96f0425afc5a2,26,2,1000,,2,4,1,3,1,0,5,3000,0,0,0.0,0,0,0,0,1
938b380404f14fc2094b6a1af1309353,25,1,15000,,2,4,1,4,4,10,5,4500,0,0,0.0,0,0,0,0,1
804da76d29776b372f6504ac493da4a6,22,1,30000,,2,4,1,6,4,0,5,5000,0,0,0.0,0,0,0,0,1
5db35704e0c3c73a7c09b125ff03e5e9,21,1,3000,,4,4,1,4,3,1,5,3500,0,0,0.0,0,0,0,5,1
57c4fdfa3af828cd8ef0ad8c60834647,46,1,30000,3000,2,4,3,0,,,0,6000,,,,,,,,2
db3ee28035f5e95cc10faceef9cc2b0f,25,1,10000,1200,2,3,3,0,,,0,3500,,,,,,,,2
071215f8ac26e07d017dba888a1a7d26,36,1,50000,8000,3,3,3,0,,,0,30000,,,,,,,,2
e229f8fbcc1a7e0acb02f11044f346d0,28,1,20000,,2,3,3,3,1,0,1,4000,0,0,0.0,0,0,0,0,1
4d4eddffe60e22c5eed9be36cdc95eb6,26,1,1000,,2,4,1,2,1,10,5,6000,0,0,0.0,0,0,0,0,1
8138918dab80de207b0f1b6f5a5b5347,25,1,3000,,2,4,1,4,3,2,5,4000,0,0,0.0,0,0,0,0,1
52a48fe50ea308fadaf217a4da8a45fb,36,2,10000,,2,2,3,1,1,0,5,3000,0,0,0.0,0,0,0,0,1
9697927d1554e0b875618020a613c94c,21,1,5000,,3,3,1,4,2,0,0,0,0,50000,0.0,1,2,1,0,1
56054eee0fdf7ab0dae6387741751349,29,2,5000,1000,4,3,3,0,,,0,2000,,,,,,,,2
ce484c720586d0237f438a71ee261d17,27,1,30000,5000,2,4,3,0,,,0,0,,,,,,,,2
f83f6903f19b9e1a4052b1125f319a19,32,2,12000,,2,3,4,1,3,0,5,8000,0,0,0.0,0,0,0,0,1
08d9b73b9ba5f3acbc4a98e0a5619bc0,26,1,10000,,2,3,1,1,3,0,5,4200,0,0,0.0,0,0,0,0,1
27f6c9476e908b880189d226085cf985,32,1,10000,,2,3,2,3,2,5,5,3000,0,0,0.0,0,0,0,0,1
dd1acf5fcfed3c1aa8c9546a588c3495,26,2,50000,5000,5,4,3,0,,,0,20000,,,,,,,,2
580decd9de821a9043b18eac5615ec39,29,1,30000,,2,2,1,4,3,0,5,8000,0,0,0.0,0,0,0,0,1
22a02d92b83f80c73543adce7cf20420,26,1,30000,,3,2,1,3,3,0,5,5500,0,100000,35000.0,7,3,1,5,1
56a781927b66df6f5b5a12777f3b9d80,22,1,20000,,3,3,3,1,2,0,0,0,0,150000,0.0,2,3,1,0,1
4ce6626d18862d2a7e50e91289e7a994,39,1,30000,2500,2,4,3,0,,,0,0,,,,,,,,2
d104aabb010cd98c3af15918ff55d16d,32,1,10000,,4,3,3,1,2,0,0,5000,0,0,0.0,0,0,0,3,1
7c3e16e7620e5aeb3fc497044f525045,26,1,10000,800,2,4,1,0,,,0,5000,,,,,,,,2
ad8ad5b2952dd41a8ba48cdc635235e0,48,1,10000,,2,2,4,6,3,0,5,3900,0,0,0.0,0,0,0,0,1
e6851ebc7c215f7f70e94532993e13df,28,1,50000,,2,3,3,2,2,0,5,10000,0,0,0.0,0,0,0,0,1
03734e8848d09b6513cd707e21bf96ce,22,1,1000,,2,3,1,4,4,2,5,3280,0,0,0.0,0,0,0,0,1
411cf132c2092528645312cad041380d,19,1,10000,2000,2,4,1,0,,,0,3600,,,,,,,,2
8ed6ec7ddbbfd6ff557ac7f6917bb3ec,24,1,3000,,2,3,1,3,2,0,3,3000,0,0,0.0,0,0,0,0,1
4ea06da3e56fc27a693a5122b108ad29,31,1,5000,1000,4,4,2,0,,,0,2500,,,,,,,,2
39069007205621bed25957a9095f224a,25,1,20000,2000,2,4,1,0,,,0,0,,,,,,,,2
6bfacf77851d5f0efea6d15a5a07c135,34,1,2000,,1,3,3,2,2,1,5,5000,4,0,0.0,0,0,0,0,1
6741b143e3a37fabaf47b706f46d2e03,34,1,5000,1000,2,3,3,0,,,0,5000,,,,,,,,2
2cebd9d3052f6bd68e4ef3b66061a5e3,32,1,8000,,4,3,1,4,4,0,0,6000,0,0,0.0,0,0,0,4,1
813c3c2350c53a7122f2845e8de68ff0,35,1,10000,,2,3,3,1,1,0,5,8000,0,0,0.0,0,0,0,0,1
